url,id,Lng,Lat,Cid,tradeTime,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage
https://bj.lianjia.com/chengjiao/101090596530.html,1.01091E+11,116.483319,39.915337,1.11103E+12,17/07/2016,282,33,315,48306,65.21,2,1,1,1,÷– 18,1,1993,4,6,0.222,1,1,1,7,76001
https://bj.lianjia.com/chengjiao/101090597087.html,1.01091E+11,116.440069,39.902423,1.11103E+12,24/09/2016,351,53,980,105377,93,2,1,1,1,µÕ 11,4,2004,4,6,0.333,1,0,1,1,110212
https://bj.lianjia.com/chengjiao/101090601922.html,1.01091E+11,116.332651,40.072033,1.11103E+12,19/07/2016,283,42,377,40823,92.35,2,1,1,1,µÕ 12,4,2004,4,2,0.25,1,1,0,6,49371
https://bj.lianjia.com/chengjiao/101090603585.html,1.01091E+11,116.417866,40.134243,1.11103E+12,08/07/2016,272,69,256,15901,161,4,2,1,2,÷– 6,4,1995,3,2,0.5,0,1,0,6,34641
https://bj.lianjia.com/chengjiao/101090605060.html,1.01091E+11,116.274354,40.170887,1.11103E+12,06/07/2016,270,73,238,29160,81.62,3,1,1,1,µ◊ 8,4,2008,3,6,0.5,1,1,0,6,39766
https://bj.lianjia.com/chengjiao/101090610243.html,1.01091E+11,116.447331,39.941506,1.11103E+12,13/09/2016,339,45,690,79797,86.47,1,1,1,1,µ◊ 24,1,2000,3,6,0.429,1,1,1,1,92742
https://bj.lianjia.com/chengjiao/101090610484.html,1.01091E+11,116.425962,40.021961,1.11103E+12,09/07/2016,273,24,750,54230,138.3,2,2,1,2,÷– 9,3,2004,4,6,0.5,1,0,0,7,72832
https://bj.lianjia.com/chengjiao/101090612232.html,1.01091E+11,116.265959,40.214499,1.11105E+12,05/08/2016,300,33,290,31066,93.35,2,2,1,1,µ◊ 21,3,2012,4,6,0.5,0,0,0,6,42314
https://bj.lianjia.com/chengjiao/101090613974.html,1.01091E+11,116.379698,39.848129,1.11103E+12,08/08/2016,303,94,645,50000,129,3,1,1,2,÷– 9,3,2005,3,6,0.5,1,1,0,2,60793
https://bj.lianjia.com/chengjiao/101090625571.html,1.01091E+11,116.479295,39.997662,1.11103E+12,29/06/2016,261,25,172.5,35938,48,1,0,1,1,µÕ 34,1,2008,4,6,0.278,1,0,1,7,41980
https://bj.lianjia.com/chengjiao/101090629609.html,1.01091E+11,116.461519,39.961727,1.11103E+12,19/08/2016,312,79,344,55288,62.22,3,1,1,1,∂• 12,3,1982,4,6,0.25,1,0,1,7,64972
https://bj.lianjia.com/chengjiao/101090638081.html,1.01091E+11,116.358132,40.09707,1.11106E+12,27/07/2016,288,72,375,40462,92.68,2,1,1,1,µÕ 14,3,2015,1,6,0.333,0,0,1,6,59678
https://bj.lianjia.com/chengjiao/101090638384.html,1.01091E+11,116.121949,40.215899,1.11103E+12,07/09/2016,330,48,148,14833,99.78,3,1,1,1,÷– 5,4,1998,3,2,0.333,0,1,0,6,28158
https://bj.lianjia.com/chengjiao/101090638590.html,1.01091E+11,116.320535,39.890098,1.11103E+12,24/08/2016,316,52,183.8,39199,46.89,1,1,1,1,µÕ 15,1,1991,3,6,0.059,1,0,1,2,58959
https://bj.lianjia.com/chengjiao/101090639115.html,1.01091E+11,116.315028,39.900525,1.11103E+12,20/10/2016,372,152,154,25667,60,1,1,1,2,÷– 18,3,2008,3,6,0.125,1,0,1,8,71598
https://bj.lianjia.com/chengjiao/101090640137.html,1.01091E+11,116.487301,39.90602,1.11103E+12,29/06/2016,260,25,523,41535,125.92,3,1,1,1,µ◊ 14,4,2004,3,6,0.5,1,1,1,7,66042
https://bj.lianjia.com/chengjiao/101090640254.html,1.01091E+11,116.428732,40.048486,1.11103E+12,28/06/2016,259,56,423,40791,103.7,2,2,1,2,÷– 25,1,2005,1,6,0.3,1,1,1,7,51678
https://bj.lianjia.com/chengjiao/101090645621.html,1.01091E+11,116.501958,39.882586,1.11103E+12,21/07/2016,282,72,678,46432,146.02,3,2,1,2,µÕ 21,3,2006,4,6,0.333,1,1,1,7,59213
https://bj.lianjia.com/chengjiao/101090647665.html,1.01091E+11,116.476576,39.936798,1.11103E+12,30/09/2016,352,259,295,52944,55.72,2,1,1,1,∂• 6,4,1979,3,6,0.333,0,0,1,7,63427
https://bj.lianjia.com/chengjiao/101090652925.html,1.01091E+11,116.603852,39.893276,1.11103E+12,26/08/2016,316,129,80,21379,37.42,1,0,1,1,÷– 6,4,2008,4,6,0.062,1,0,0,7,48859
https://bj.lianjia.com/chengjiao/101090658536.html,1.01091E+11,116.497474,39.810115,1.11103E+12,19/09/2016,340,143,118,31053,38,1,0,1,1,µÕ 24,1,2010,4,6,0.25,1,0,1,3,54282
https://bj.lianjia.com/chengjiao/101090668169.html,1.01091E+11,116.462185,39.884984,1.11103E+12,18/08/2016,307,19,298,45310,65.77,2,1,1,1,µÕ 18,1,1994,3,6,0.143,1,0,1,7,55151
https://bj.lianjia.com/chengjiao/101090668815.html,1.01091E+11,116.275723,40.046164,1.11104E+12,19/08/2016,308,7,2690,67588,398,4,2,1,5,∏ﬂ 6,4,2011,3,6,1,1,0,0,8,100306
https://bj.lianjia.com/chengjiao/101090671038.html,1.01091E+11,116.376661,40.039649,1.11103E+12,24/08/2016,313,242,420,56757,74,2,1,1,1,µ◊ 9,4,2005,2,6,0.25,1,1,0,8,70934
https://bj.lianjia.com/chengjiao/101090671624.html,1.01091E+11,116.231747,40.230104,1.11104E+12,05/08/2016,293,11,184,18628,98.78,2,2,1,1,÷– 6,4,1996,3,2,0.333,0,1,0,6,33179
https://bj.lianjia.com/chengjiao/101090673961.html,1.01091E+11,116.359358,39.964464,1.11103E+12,06/07/2016,263,10,380,41090,92.48,2,1,1,1,∏ﬂ 21,1,2010,1,6,0.158,1,0,0,8,77025
https://bj.lianjia.com/chengjiao/101090681279.html,1.01091E+11,116.655566,39.883931,1.11103E+12,27/07/2016,283,9,395,29351,134.58,3,2,1,2,µ◊ 6,4,2002,2,6,0.5,0,1,0,11,40026
https://bj.lianjia.com/chengjiao/101090683513.html,1.01091E+11,116.328915,40.088074,1.11103E+12,03/08/2016,291,70,369,25792,143.07,4,2,1,2,∏ﬂ 6,4,2000,4,2,0.5,0,1,1,6,41721
https://bj.lianjia.com/chengjiao/101090684356.html,1.01091E+11,116.249025,40.218067,1.11103E+12,02/07/2016,258,18,164,26611,61.63,2,1,1,1,∏ﬂ 6,4,2012,1,2,0.333,0,1,0,6,38558
https://bj.lianjia.com/chengjiao/101090689028.html,1.01091E+11,116.3434,40.083322,1.11103E+12,23/08/2016,309,14,570,25111,227,5,2,1,2,∏ﬂ 6,4,2003,1,4,0.5,0,1,0,6,41560
https://bj.lianjia.com/chengjiao/101090690578.html,1.01091E+11,116.313465,39.856611,1.11103E+12,23/08/2016,310,548,199.5,36945,54,1,1,1,1,µÕ 22,1,2006,4,6,0.333,1,1,1,2,53205
https://bj.lianjia.com/chengjiao/101090695270.html,1.01091E+11,116.16608,39.771077,1.11103E+12,18/12/2016,426,286,285,32117,88.74,2,1,1,1,∏ﬂ 11,4,2011,4,6,0.333,1,0,0,5,34373
https://bj.lianjia.com/chengjiao/101090695954.html,1.01091E+11,116.380814,39.966567,1.11103E+12,13/09/2016,329,43,1100,95404,115.3,2,2,1,1,÷– 6,4,2000,4,2,0.5,0,0,0,10,105479
https://bj.lianjia.com/chengjiao/101090699193.html,1.01091E+11,116.284755,39.93453,1.11103E+12,09/07/2016,263,11,200,38462,52,1,0,1,1,µÕ 19,1,2009,4,6,0.111,1,0,1,8,70141
https://bj.lianjia.com/chengjiao/101090708229.html,1.01091E+11,116.111318,39.949921,1.11103E+12,20/07/2016,272,13,333,26221,127,3,1,1,1,÷– 6,4,2003,4,2,0.5,0,0,0,12,36923
https://bj.lianjia.com/chengjiao/101090708782.html,1.01091E+11,116.199596,39.738141,1.11105E+12,27/07/2016,280,8,418,32914,127,3,2,1,2,∏ﬂ 8,nan,2011,2,6,0.5,1,0,1,5,42137
https://bj.lianjia.com/chengjiao/101090709011.html,1.01091E+11,116.605035,40.051164,1.11103E+12,23/08/2016,307,20,235,26231,89.59,3,1,1,1,∏ﬂ 6,4,1992,4,2,0.5,0,1,0,7,39605
https://bj.lianjia.com/chengjiao/101090713395.html,1.01091E+11,116.47273,39.922946,1.11103E+12,22/08/2016,305,20,468,55735,83.97,2,1,1,1,∏ﬂ 22,1,1998,3,6,0.25,1,1,1,7,68279
https://bj.lianjia.com/chengjiao/101090714480.html,1.01091E+11,116.357739,39.908038,1.11103E+12,16/08/2016,299,29,745,72331,103,3,0,1,1,∂• 4,4,1955,3,4,0.333,0,1,1,10,118375
https://bj.lianjia.com/chengjiao/101090717873.html,1.01091E+11,116.36864,39.854969,1.11103E+12,25/06/2016,247,96,197,34495,57.11,1,1,1,1,÷– 17,1,1998,2,6,0.2,1,0,0,2,55753
https://bj.lianjia.com/chengjiao/101090719175.html,1.01091E+11,116.27588,40.17221,1.11103E+12,03/10/2016,347,30,410,46068,89,3,1,1,1,∏ﬂ 18,4,2009,3,6,0.667,1,1,0,6,44553
https://bj.lianjia.com/chengjiao/101090721334.html,1.01091E+11,116.464936,39.911052,1.11103E+12,10/07/2016,262,8,888,37406,237.4,3,2,1,1,µÕ 23,1,2004,4,6,0.667,1,1,1,7,51746
https://bj.lianjia.com/chengjiao/101090723442.html,1.01091E+11,116.457117,39.971046,1.11103E+12,30/11/2016,404,674,317.5,59603,53.27,2,1,1,1,∂• 6,4,1987,3,2,0.333,0,1,1,7,64989
https://bj.lianjia.com/chengjiao/101090729582.html,1.01091E+11,116.589955,39.920154,1.11103E+12,06/07/2016,256,119,251,30988,81,2,2,1,1,µÕ 9,3,2009,4,6,0.25,1,0,1,7,45616
https://bj.lianjia.com/chengjiao/101090729712.html,1.01091E+11,116.242836,40.204942,1.11103E+12,27/09/2016,340,123,288,25487,113,2,2,1,2,∂• 6,4,2002,4,2,0.5,0,1,0,6,35150
https://bj.lianjia.com/chengjiao/101090732421.html,1.01091E+11,116.464891,39.964349,1.11103E+12,03/08/2016,284,196,340,47888,71,1,1,1,1,µ◊ 23,3,2002,1,6,0.429,1,0,1,7,64573
https://bj.lianjia.com/chengjiao/101090735472.html,1.01091E+11,116.343714,39.996907,1.11103E+12,10/09/2016,322,78,860,79926,107.6,2,1,1,1,µÕ 19,1,2001,4,6,0.25,1,0,1,8,107405
https://bj.lianjia.com/chengjiao/101090736279.html,1.01091E+11,116.513848,39.875068,1.11103E+12,24/06/2016,244,12,210,35426,59.28,1,1,1,1,÷– 18,1,1998,3,6,0.2,1,0,1,7,45332
https://bj.lianjia.com/chengjiao/101090742485.html,1.01091E+11,116.250662,39.910338,1.11103E+12,04/07/2016,253,14,455,42728,106.49,3,1,1,1,µÕ 18,1,2000,4,6,0.222,1,1,1,9,56659
https://bj.lianjia.com/chengjiao/101090743664.html,1.01091E+11,116.354215,40.083501,1.11103E+12,01/07/2016,251,43,400,32119,124.54,3,2,1,1,÷– 6,4,2003,2,2,0.5,0,1,0,6,39052
https://bj.lianjia.com/chengjiao/101090747588.html,1.01091E+11,116.235609,40.230534,1.11103E+12,22/06/2016,241,21,140,23912,58.55,1,1,1,1,∏ﬂ 12,4,2007,4,6,0.333,1,0,1,6,37335
https://bj.lianjia.com/chengjiao/101090751342.html,1.01091E+11,116.264021,40.168304,1.11104E+12,05/09/2016,315,41,117,30790,38,1,1,1,1,µ◊ 17,3,2010,4,6,0.286,1,0,0,6,38245
https://bj.lianjia.com/chengjiao/101090752082.html,1.01091E+11,116.441833,39.866749,1.11103E+12,07/10/2016,347,67,355,58197,61,1,1,1,1,÷– 17,3,1995,4,6,0.25,1,0,1,2,60626
https://bj.lianjia.com/chengjiao/101090752869.html,1.01091E+11,116.599448,40.048301,1.11103E+12,20/08/2016,299,23,327,22046,148.33,3,2,1,2,÷– 6,4,1996,4,4,0.5,0,1,0,13,35730
https://bj.lianjia.com/chengjiao/101090753249.html,1.01091E+11,116.254113,40.220461,1.11103E+12,20/08/2016,299,21,227,25967,87.42,2,1,1,1,∂• 6,4,2000,1,2,0.5,0,0,0,6,37478
https://bj.lianjia.com/chengjiao/101090757101.html,1.01091E+11,116.518485,39.948841,1.11103E+12,06/07/2016,254,57,1286,51032,252,5,2,1,4,÷– 4,4,2008,2,4,0.5,1,1,0,7,71193
https://bj.lianjia.com/chengjiao/101090757758.html,1.01091E+11,116.469718,39.904803,1.11103E+12,25/08/2016,304,60,800,62993,127,2,1,1,2,÷– 22,1,2002,4,6,0.4,1,1,1,7,73675
https://bj.lianjia.com/chengjiao/101090759352.html,1.01091E+11,116.328035,40.078668,1.11103E+12,04/07/2016,251,27,378,35043,107.87,3,1,1,1,∏ﬂ 6,4,2000,3,2,0.5,0,1,1,6,46352
https://bj.lianjia.com/chengjiao/101090762189.html,1.01091E+11,116.568799,39.853078,1.11103E+12,16/08/2016,294,42,595,34796,171,3,2,1,3,µÕ 20,4,2008,4,6,1,1,1,0,7,48906
https://bj.lianjia.com/chengjiao/101090763320.html,1.01091E+11,116.413563,40.054842,1.11103E+12,14/07/2016,261,66,388,46191,84,2,1,1,1,∏ﬂ 6,4,2007,4,6,0.5,0,1,0,7,55740
https://bj.lianjia.com/chengjiao/101090764116.html,1.01091E+11,116.134792,39.743391,1.11103E+12,30/07/2016,277,115,125,19231,65,1,1,1,1,÷– 11,3,2000,4,6,0.167,1,1,0,5,28671
https://bj.lianjia.com/chengjiao/101090768961.html,1.01091E+11,116.385135,39.977329,1.11103E+12,30/07/2016,276,18,308,42778,72,1,1,1,1,∏ﬂ 30,1,2010,4,6,0.345,1,0,1,8,56608
https://bj.lianjia.com/chengjiao/101090770429.html,1.01091E+11,116.47638,39.875691,1.11103E+12,27/06/2016,243,32,780,46173,168.93,2,2,1,2,÷– 18,3,2008,1,6,0.5,1,1,1,7,65820
https://bj.lianjia.com/chengjiao/101090776125.html,1.01091E+11,116.259318,40.217911,1.11103E+12,21/07/2016,266,22,228,25734,88.6,2,1,1,1,÷– 16,3,2004,1,6,0.333,0,0,0,6,36436
https://bj.lianjia.com/chengjiao/101090777198.html,1.01091E+11,116.472064,39.88768,1.11103E+12,24/03/2017,512,558,529.5,61685,85.84,2,1,1,1,∏ﬂ 12,3,2000,4,6,0.25,1,1,1,7,57680
https://bj.lianjia.com/chengjiao/101090777912.html,1.01091E+11,116.603852,39.893276,1.11103E+12,11/07/2016,256,20,435,49432,88,3,1,1,2,∂• 6,4,2008,4,6,0.5,1,1,0,7,48859
https://bj.lianjia.com/chengjiao/101090778684.html,1.01091E+11,116.296286,39.870107,1.11103E+12,17/09/2016,324,32,710,36411,195,3,2,1,2,∏ﬂ 24,1,2001,4,6,0.286,1,0,1,2,53588
https://bj.lianjia.com/chengjiao/101090780823.html,1.01091E+11,116.212774,39.767185,1.11104E+12,29/06/2016,244,30,292,32593,89.59,2,1,1,1,∏ﬂ 28,3,2011,4,6,0.5,1,0,1,5,43360
https://bj.lianjia.com/chengjiao/101090782018.html,1.01091E+11,116.476213,39.897851,1.11103E+12,20/06/2016,235,106,315,55703,56.55,2,1,1,2,∏ﬂ 16,3,2012,4,6,0.194,1,0,1,7,89330
https://bj.lianjia.com/chengjiao/101090787149.html,1.01091E+11,116.480675,39.868869,1.11103E+12,20/07/2016,264,55,348,42372,82.13,2,1,1,1,∏ﬂ 6,4,2004,4,2,0.5,0,1,0,7,60403
https://bj.lianjia.com/chengjiao/101090787480.html,1.01091E+11,116.654682,40.125799,1.11103E+12,11/10/2016,347,114,470,39811,118.06,3,1,1,2,µÕ 12,4,2004,4,2,0.5,1,0,0,13,43994
https://bj.lianjia.com/chengjiao/101090787510.html,1.01091E+11,116.661432,40.180564,1.11103E+12,30/07/2016,275,8,280,21539,130,3,2,1,1,∏ﬂ 6,4,1998,3,2,0.5,0,1,0,13,31282
https://bj.lianjia.com/chengjiao/101090789033.html,1.01091E+11,116.319699,39.62703,1.11103E+12,21/08/2016,296,28,242,13396,180.66,3,2,1,2,µÕ 15,1,2005,4,6,0.25,0,1,0,4,30673
https://bj.lianjia.com/chengjiao/101090789076.html,1.01091E+11,116.264621,40.087404,1.11103E+12,29/06/2016,243,36,1190,47600,250,4,2,1,3,µ◊ 4,4,2013,2,6,0.5,1,1,0,8,65768
https://bj.lianjia.com/chengjiao/101090791713.html,1.01091E+11,116.437648,39.859639,1.11103E+12,11/07/2016,255,149,375,40467,92.67,2,1,1,1,÷– 20,3,2006,4,6,0.333,1,1,0,2,55585
https://bj.lianjia.com/chengjiao/101090792011.html,1.01091E+11,116.530553,39.921425,1.11103E+12,21/07/2016,265,197,333,46321,71.89,2,2,1,1,∏ﬂ 6,4,2000,3,2,0.5,0,0,1,7,56631
https://bj.lianjia.com/chengjiao/101090796841.html,1.01091E+11,116.42148,39.99706,1.11103E+12,26/02/2017,485,6,1500,52448,286,5,2,1,2,÷– 16,1,1996,1,6,0.75,1,0,1,7,45052
https://bj.lianjia.com/chengjiao/101090798105.html,1.01091E+11,116.246374,39.844724,1.11103E+12,10/09/2016,315,417,235,33678,69.78,2,1,1,1,∂• 6,4,1997,1,2,0.5,0,1,0,2,38705
https://bj.lianjia.com/chengjiao/101090799915.html,1.01091E+11,116.349167,39.742059,1.11103E+12,18/07/2016,261,32,227,29869,76,1,2,1,1,µ◊ 15,3,Œ¥÷™,4,6,0.333,1,1,0,4,41471
https://bj.lianjia.com/chengjiao/101090801885.html,1.01091E+11,116.247008,39.906426,1.11103E+12,14/08/2016,287,38,299,55371,54,1,0,1,1,÷– 27,1,2007,4,6,0.333,1,1,0,9,64222
https://bj.lianjia.com/chengjiao/101090802972.html,1.01091E+11,116.35699,40.093976,1.11103E+12,04/07/2016,246,66,340,37829,89.88,2,1,1,1,∂• 6,4,2005,4,2,0.5,0,1,1,6,46280
https://bj.lianjia.com/chengjiao/101090810591.html,1.01091E+11,116.389141,39.850859,1.11103E+12,05/08/2016,278,63,329.8,55899,59,1,1,1,1,∏ﬂ 12,4,2010,3,6,0.25,1,1,1,2,66712
https://bj.lianjia.com/chengjiao/101090811237.html,1.01091E+11,116.427678,40.033369,1.11103E+12,09/07/2016,251,163,360,41740,86.25,2,1,1,1,∂• 6,4,2004,4,6,0.333,0,1,1,7,54948
https://bj.lianjia.com/chengjiao/101090814868.html,1.01091E+11,116.497474,39.810115,1.11103E+12,22/06/2016,233,41,99,27356,36.19,1,0,0,1,÷– 24,1,2010,4,6,0.25,1,0,1,3,54282
https://bj.lianjia.com/chengjiao/101090817375.html,1.01091E+11,116.308663,39.839115,1.11103E+12,25/07/2016,265,21,430,41635,103.28,2,1,1,1,÷– 29,1,2002,1,6,0.25,1,1,1,2,57277
https://bj.lianjia.com/chengjiao/101090818282.html,1.01091E+11,116.343245,39.900529,1.11103E+12,14/07/2016,254,142,258,72554,35.56,1,0,1,1,µÕ 16,1,2007,3,6,0.1,1,1,1,10,92360
https://bj.lianjia.com/chengjiao/101090821245.html,1.01091E+11,116.320535,39.890098,1.11103E+12,12/08/2016,283,68,260,45344,57.34,2,1,1,1,∂• 6,4,1993,3,2,0.5,0,1,1,2,58959
https://bj.lianjia.com/chengjiao/101090823226.html,1.01091E+11,116.340073,39.899642,1.11103E+12,20/08/2016,290,160,1195,84155,142,3,1,1,2,÷– 25,3,2010,4,6,0.5,1,1,1,10,101676
https://bj.lianjia.com/chengjiao/101090825672.html,1.01091E+11,116.463777,39.959726,1.11103E+12,02/09/2016,304,56,375,60484,62,2,2,1,1,∏ﬂ 6,4,1984,4,6,0.333,0,1,1,7,64327
https://bj.lianjia.com/chengjiao/101090826783.html,1.01091E+11,116.284755,39.93453,1.11103E+12,05/01/2017,428,113,251,39219,64,1,0,1,1,µÕ 19,1,2009,4,6,0.111,1,0,1,8,70141
https://bj.lianjia.com/chengjiao/101090832223.html,1.01091E+11,116.169065,39.762892,1.11103E+12,21/06/2016,230,8,227,26396,86,2,1,1,1,µ◊ 10,4,2010,3,6,0.5,1,0,0,5,37148
https://bj.lianjia.com/chengjiao/101090835591.html,1.01091E+11,116.445381,39.92346,1.11103E+12,17/08/2016,286,50,300,51725,58,2,1,1,1,∂• 6,4,1985,3,2,0.5,0,0,1,7,71466
https://bj.lianjia.com/chengjiao/101090838715.html,1.01091E+11,116.32496,40.035232,1.11103E+12,28/06/2016,236,46,768,59077,130,3,1,1,2,÷– 6,4,1999,4,2,0.5,0,1,1,8,78864
https://bj.lianjia.com/chengjiao/101090842788.html,1.01091E+11,116.473376,39.875385,1.11103E+12,21/06/2016,229,58,360,36912,97.53,2,1,1,1,÷– 22,1,2000,1,6,0.167,1,0,0,7,54612
https://bj.lianjia.com/chengjiao/101090848065.html,1.01091E+11,116.491161,39.872757,1.11103E+12,04/08/2016,272,48,980,51951,188.64,4,1,1,2,µÕ 18,4,2006,4,6,1,1,1,0,7,80807
https://bj.lianjia.com/chengjiao/101090849427.html,1.01091E+11,116.399018,39.978141,1.11103E+12,23/08/2016,291,39,528,88000,60,2,1,1,1,∂• 6,4,1991,3,2,0.333,0,1,1,10,123002
https://bj.lianjia.com/chengjiao/101090850412.html,1.01091E+11,116.250886,40.225155,1.11103E+12,17/07/2016,254,13,89.5,25572,35,1,0,0,1,÷– 7,3,2003,3,6,0.057,1,0,1,6,38208
https://bj.lianjia.com/chengjiao/101090852795.html,1.01091E+11,116.341774,39.830683,1.11103E+12,27/08/2016,294,82,594,30655,193.77,3,2,1,4,÷– 4,nan,2004,3,6,0.5,0,1,0,2,45920
https://bj.lianjia.com/chengjiao/101090853386.html,1.01091E+11,116.457526,39.8764,1.11103E+12,27/12/2016,417,181,403,46899,85.93,2,1,1,1,∏ﬂ 28,1,2009,2,6,0.214,1,0,1,7,49691
https://bj.lianjia.com/chengjiao/101090853632.html,1.01091E+11,116.461949,40.003018,1.11103E+12,29/10/2016,358,42,1100,45290,242.88,5,2,1,3,∏ﬂ 26,1,2004,4,6,0.375,1,0,1,7,60653
https://bj.lianjia.com/chengjiao/101090854800.html,1.01091E+11,116.368316,39.892214,1.11103E+12,30/07/2016,266,206,480,63653,75.41,2,1,1,1,÷– 19,1,2003,4,6,0.25,1,1,1,10,75806
https://bj.lianjia.com/chengjiao/101090855034.html,1.01091E+11,116.26973,39.901123,1.11103E+12,26/06/2016,232,67,263,32875,80,3,1,1,1,∏ﬂ 16,3,1997,3,6,0.143,1,0,0,2,52101
https://bj.lianjia.com/chengjiao/101090856451.html,1.01091E+11,116.316963,40.056306,1.11103E+12,13/07/2016,249,84,380,33487,113.48,3,1,1,1,µÕ 24,1,2001,4,6,0.2,1,1,1,8,52911
https://bj.lianjia.com/chengjiao/101090865126.html,1.01091E+11,116.63264,39.913741,1.11103E+12,12/09/2016,309,52,290,43524,66.63,1,2,1,1,µ◊ 9,4,2002,4,6,0.5,1,1,1,11,39787
https://bj.lianjia.com/chengjiao/101090868254.html,1.01091E+11,116.457173,39.96476,1.11103E+12,29/06/2016,234,82,299,45573,65.61,2,1,1,1,÷– 6,4,1990,2,2,0.1,0,1,1,7,70305
https://bj.lianjia.com/chengjiao/101090869410.html,1.01091E+11,116.443702,39.900208,1.11104E+12,28/09/2016,325,52,550,80292,68.5,2,1,1,1,∏ﬂ 18,1,2005,3,6,0.25,1,1,0,1,87426
https://bj.lianjia.com/chengjiao/101090872693.html,1.01091E+11,116.253721,39.921868,1.11103E+12,30/08/2016,295,102,223,35397,63,2,1,1,1,∂• 6,4,Œ¥÷™,3,2,0.333,0,0,0,9,55733
https://bj.lianjia.com/chengjiao/101090873678.html,1.01091E+11,116.351851,39.896088,1.11103E+12,26/08/2016,292,115,530,59351,89.3,3,2,1,1,∏ﬂ 6,4,1986,3,2,0.333,0,1,1,10,87863
https://bj.lianjia.com/chengjiao/101090876637.html,1.01091E+11,116.17041,39.767123,1.11103E+12,07/09/2016,303,38,295,20718,142.39,3,2,1,1,∂• 6,4,2001,4,2,0.5,0,0,0,5,30167
https://bj.lianjia.com/chengjiao/101090876706.html,1.01091E+11,116.16608,39.771077,1.11103E+12,17/07/2016,251,89,170,18347,92.66,2,1,1,1,∏ﬂ 11,1,2011,4,6,0.167,1,0,0,5,34373
https://bj.lianjia.com/chengjiao/101090881428.html,1.01091E+11,116.51152,39.901436,1.11103E+12,09/09/2016,304,194,375,41002,91.46,2,1,1,1,µÕ 25,1,2005,1,6,0.667,1,1,0,7,62702
https://bj.lianjia.com/chengjiao/101090892239.html,1.01091E+11,116.5038376,39.9307251,1.11103E+12,28/08/2016,291,28,2152,74003,290.8,5,2,1,3,÷– 18,4,2008,4,6,0.5,0,1,0,7,86411
https://bj.lianjia.com/chengjiao/101090893766.html,1.01091E+11,116.5038376,39.9307251,1.11103E+12,27/06/2016,228,16,1830,73755,248.12,4,2,1,3,∏ﬂ 17,4,2008,4,6,0.5,0,0,0,7,86411
https://bj.lianjia.com/chengjiao/101090899846.html,1.01091E+11,116.391353,39.99299,1.11103E+12,27/09/2016,320,48,520,59771,87,1,1,1,1,∏ﬂ 32,1,2000,3,6,0.375,1,0,1,7,62705
https://bj.lianjia.com/chengjiao/101090900196.html,1.01091E+11,116.12215,39.932268,1.11103E+12,04/08/2016,266,31,180,23530,76.5,2,1,1,1,∏ﬂ 6,4,2002,3,2,0.333,0,1,0,12,35181
https://bj.lianjia.com/chengjiao/101090900818.html,1.01091E+11,116.220283,40.043636,1.11103E+12,24/07/2016,255,92,462,51911,89,2,1,1,1,∏ﬂ 8,4,2010,4,6,0.333,1,0,0,8,63444
https://bj.lianjia.com/chengjiao/101090908310.html,1.01091E+11,116.147926,39.730421,1.11103E+12,21/07/2016,251,54,165,17935,92,2,1,1,1,µ◊ 15,1,2006,3,6,0.4,1,1,1,5,31088
https://bj.lianjia.com/chengjiao/101090909998.html,1.01091E+11,116.373085,39.921965,1.11103E+12,16/07/2016,245,44,828,146161,56.65,1,1,1,1,÷– 11,1,1999,3,6,0.222,1,0,1,10,165490
https://bj.lianjia.com/chengjiao/101090910535.html,1.01091E+11,116.395329,40.089324,1.11103E+12,09/09/2016,301,17,522,28682,182,4,2,1,2,÷– 4,4,2000,4,4,0.5,0,1,0,6,32068
https://bj.lianjia.com/chengjiao/101090911575.html,1.01091E+11,116.302492,39.893778,1.11103E+12,31/12/2016,414,131,147,24648,59.64,1,1,1,1,µÕ 24,1,Œ¥÷™,3,6,0.167,1,1,0,8,73200
https://bj.lianjia.com/chengjiao/101090913271.html,1.01091E+11,116.419242,39.875809,1.11103E+12,31/07/2016,260,63,349,52656,66.28,2,1,1,1,∂• 6,4,1995,3,2,0.25,0,0,1,1,71466
https://bj.lianjia.com/chengjiao/101090915007.html,1.01091E+11,116.343647,39.928265,1.11103E+12,16/06/2016,215,31,510,92225,55.3,2,1,1,1,µ◊ 5,4,1979,4,2,0.333,0,1,1,10,114666
https://bj.lianjia.com/chengjiao/101090917187.html,1.01091E+11,116.673595,40.124882,1.11103E+12,13/01/2017,426,131,398,34588,115.07,3,2,1,1,∂• 6,4,2004,3,2,0.5,0,1,0,13,38574
https://bj.lianjia.com/chengjiao/101090917420.html,1.01091E+11,116.334045,39.757413,1.11103E+12,31/07/2016,260,322,215,26875,80,3,1,1,1,∂• 6,4,1995,3,2,0.5,0,1,1,4,39845
https://bj.lianjia.com/chengjiao/101090918353.html,1.01091E+11,116.328062,40.083203,1.11103E+12,31/07/2016,260,37,382,21130,180.79,4,2,1,2,∏ﬂ 7,4,2000,3,2,0.5,0,1,0,6,46278
https://bj.lianjia.com/chengjiao/101090919090.html,1.01091E+11,116.511419,39.981872,1.11103E+12,26/07/2016,254,112,520,37494,138.69,3,2,1,2,÷– 16,4,2004,1,6,0.333,1,1,0,7,48169
